bnum	seqid	name	start	stop	strand	length	PID	description	operon_id	type
2743	b2743	pcm	2866916	2867542	-	209	1789100	L-isoaspartate protein carboxylmethyltransferase type II	1633	ORF
2744	b2744	surE	2867536	2868297	-	254	1789101	survival protein	1633	ORF
2745	b2745	ygbO	2868278	2869327	-	350	1789102	putative hydrogenase subunit	1634	ORF
2746	b2746	ispF	2869324	2869803	-	160	1789103	Catalyses production of 2C-methyl-d-erythritol 2,4-cyclodiphosphate	1634	ORF
2747	b2747	ispD	2869803	2870513	-	237	1789104	Catalyses production of 4-diphosphocytidyl-2-C-methylerythritol	1634	ORF
2748	b2748	b2748	2870532	2870843	-	104	1789105	orf, hypothetical protein	1634	ORF
2749	b2749	ygbE	2871037	2871360	-	108	1789106	putative cytochrome oxidase subunit	1635	ORF
2750	b2750	cysC	2871410	2872015	-	202	1789107	adenosine 5'-phosphosulfate kinase	1636	ORF
2751	b2751	cysN	2872015	2873442	-	476	1789108	ATP-sulfurylase (ATP:sulfate adenylyltransferase), subunit 1, probably a GTPase	1636	ORF
2752	b2752	cysD	2873444	2874352	-	303	1789109	ATP:sulfurylase (ATP:sulfate adenylyltransferase), subunit 2	1637	ORF
2753	b2753	iap	2874604	2875641	+	346	1789111	alkaline phosphatase isozyme conversion, aminopeptidase	1638	ORF
2754	b2754	ygbF	2876592	2876942	-	117	1789112	orf, hypothetical protein	1639	ORF
2755	b2755	b2755	2876878	2877795	-	306	1789113	orf, hypothetical protein	1639	ORF
2756	b2756	b2756	2877811	2878410	-	200	1789114	orf, hypothetical protein	1639	ORF
2757	b2757	b2757	2878397	2879077	-	227	1789115	orf, hypothetical protein	1639	ORF
2758	b2758	b2758	2879074	2880165	-	364	1789116	orf, hypothetical protein	1639	ORF
2759	b2759	ygcK	2880178	2880660	-	161	1789117	orf, hypothetical protein	1639	ORF
2760	b2760	b2760	2880653	2882161	-	503	1789118	orf, hypothetical protein	1639	ORF
2761	b2761	ygcB	2882576	2885242	-	889	1789119	orf, hypothetical protein	1640	ORF
2762	b2762	cysH	2885601	2886335	-	245	1789121	3'-phosphoadenosine 5'-phosphosulfate reductase	1641	ORF
2763	b2763	cysI	2886410	2888122	-	571	1789122	sulfite reductase, alpha subunit	1641	ORF
2764	b2764	cysJ	2888122	2889921	-	600	1789123	sulfite reductase (NADPH), flavoprotein beta subunit	1641	ORF
2765	b2765	ygcM	2890237	2890602	+	122	1789124	putative 6-pyruvoyl tetrahydrobiopterin synthase	1642	ORF
2766	b2766	ygcN	2890650	2891951	+	434	1789125	orf, hypothetical protein	1642	ORF
2767	b2767	ygcO	2891906	2892202	+	99	1789126	orf, hypothetical protein	1642	ORF
2768	b2768	ygcP	2892219	2892794	+	192	1789127	putative anti-terminator regulatory protein	1642	ORF
2769	b2769	ygcQ	2892942	2893835	-	298	1789128	putative flavoprotein	1643	ORF
2770	b2770	ygcR	2893799	2894584	-	262	2367158	putative transport protein	1643	ORF
2771	b2771	ygcS	2894556	2895965	-	470	1789130	putative transport protein	1643	ORF
2772	b2772	b2772	2895987	2896781	-	265	1789131	orf, hypothetical protein	1643	ORF
2773	b2773	ygcU	2896784	2897440	-	219	2367159	putative oxidoreductase subunit	1643	ORF
2774	b2774	ygcW	2897510	2898370	-	287	1789135	putative oxidoreductase	1644	ORF
2775	b2775	yqcE	2898614	2899891	+	426	2367161	putative transport protein	1645	ORF
2776	b2776	ygcE	2899918	2901396	+	493	1789138	putative kinase	1645	ORF
2777	b2777	ygcF	2902769	2903440	-	224	1789139	orf, hypothetical protein	1646	ORF
2778	b2778	ygcG	2903664	2904605	+	314	1789140	orf, hypothetical protein	1647	ORF
2779	b2779	eno	2904665	2905963	-	433	1789141	enolase	1648	ORF
2780	b2780	pyrG	2906051	2907688	-	546	1789142	CTP synthetase	1649	ORF
2781	b2781	mazG	2907916	2908707	-	264	1789144	orf, hypothetical protein	1650	ORF
2782	b2782	chpA	2908778	2909113	-	112	1789145	probable growth inhibitor, PemK-like, autoregulated	1651	ORF
2783	b2783	chpR	2909113	2909361	-	83	1789146	suppressor of inhibitory function of ChpA, PemI-like, autoregulated	1651	ORF
2784	b2784	relA	2909439	2911673	-	745	1789147	(p)ppGpp synthetase I (GTP pyrophosphokinase); regulation of RNA synthesis; stringent factor	1652	ORF
2785	b2785	ygcA	2911721	2913022	-	434	1789148	putative enzyme	1652	ORF
2786	b2786	barA	2913079	2915835	+	919	1789149	sensor-regulator, activates OmpR by phophorylation	1653	ORF
2787	b2787	ygcX	2916067	2917407	-	447	1789150	putative glucarate dehydratase	1654	ORF
2788	b2788	ygcY	2917428	2918768	-	447	1789151	putative glucarate dehydratase	1654	ORF
2789	b2789	b2789	2918770	2920122	-	451	1789152	putative transport protein	1654	ORF
2790	b2790	b2790	2920557	2921006	-	150	1789154	orf, hypothetical protein	1655	ORF
2791	b2791	yqcB	2921024	2921806	-	261	1789155	orf, hypothetical protein	1655	ORF
2792	b2792	b2792	2921806	2922135	-	110	1789156	orf, hypothetical protein	1655	ORF
2793	b2793	syd	2922757	2923302	-	182	1789157	interacts with secY	1656	ORF
2794	b2794	yqcD	2923370	2924218	+	283	1789158	orf, hypothetical protein	1657	ORF
2795	b2795	ygdH	2924330	2925694	+	455	1789159	orf, hypothetical protein	1658	ORF
2796	b2796	sdaC	2926251	2927540	+	430	1789160	probable serine transporter	1659	ORF
2797	b2797	sdaB	2927598	2928965	+	456	1789161	L-serine dehydratase (deaminase), L-SD2	1660	ORF
2798	b2798	exo	2928987	2929832	+	282	1789162	5'-3' exonuclease	1660	ORF
2799	b2799	fucO	2929887	2931038	-	384	1789163	L-1,2-propanediol oxidoreductase	1661	ORF
2800	b2800	fucA	2931063	2931710	-	216	1789164	L-fuculose-1-phosphate aldolase	1661	ORF
2801	b2801	fucP	2932257	2933573	+	439	1789166	fucose permease	1662	ORF
2802	b2802	fucI	2933606	2935381	+	592	1789167	L-fucose isomerase	1662	ORF
2803	b2803	fucK	2935460	2936908	+	483	1789168	L-fuculokinase	1662	ORF
2804	b2804	fucU	2936910	2937332	+	141	1789169	protein of fucose operon	1662	ORF
2805	b2805	fucR	2937390	2938121	+	244	1789170	positive regulator of the fuc operon	1662	ORF
2806	b2806	ygdE	2938165	2939265	-	367	1789171	orf, hypothetical protein	1663	ORF
2807	b2807	ygdD	2939258	2939653	-	132	1789172	orf, hypothetical protein	1663	ORF
2808	b2808	gcvA	2939672	2940589	-	306	1789173	positive regulator of gcv operon	1664	ORF
2809	b2809	b2809	2940940	2941170	-	77	1789174	orf, hypothetical protein	1665	ORF
2810	b2810	b2810	2941359	2942564	+	402	1789175	orf, hypothetical protein	1666	ORF
2811	b2811	ygdK	2942564	2943007	+	148	1789176	orf, hypothetical protein	1666	ORF
2812	b2812	ygdL	2943058	2943864	-	269	1789177	putative enzyme	1667	ORF
2813	b2813	mltA	2944103	2945200	-	366	1789179	membrane-bound lytic murein transglycosylase A	1668	ORF
2814	b2814	metZ	2945409	2945485	+	0	0	tRNA-Met	0	tRNA
2815	b2815	metW	2945519	2945595	+	0	0	tRNA-Met	0	tRNA
2816	b2816	metV	2945629	2945705	+	0	0	tRNA-Met	0	tRNA
2817	b2817	b2817	2945779	2947122	-	448	1789180	putative amidase	1669	ORF
2818	b2818	argA	2947264	2948595	+	444	1789181	N-acetylglutamate synthase; amino acid acetyltransferase	1670	ORF
2819	b2819	recD	2948657	2950483	-	609	1789182	DNA helicase, ATP-dependent dsDNA/ssDNA exonuclease V subunit, ssDNA endonuclease	1671	ORF
2820	b2820	recB	2950483	2954025	-	1181	1789183	DNA helicase, ATP-dependent dsDNA/ssDNA exonuclease V subunit, ssDNA endonuclease	1671	ORF
2821	b2821	ptr	2954018	2956906	-	963	2367164	protease III	1671	ORF
2822	b2822	recC	2957082	2960450	-	1123	1789186	DNA helicase, ATP-dependent dsDNA/ssDNA exonuclease V subunit, ssDNA endonuclease	1672	ORF
2823	b2823	ppdC	2960463	2960786	-	108	1789187	prepilin peptidase dependent protein C	1672	ORF
2824	b2824	ygdB	2960771	2961136	-	122	1789188	orf, hypothetical protein	1672	ORF
2825	b2825	ppdB	2961175	2961738	-	188	1789189	prepilin peptidase dependent protein B	1672	ORF
2826	b2826	ppdA	2961729	2962199	-	157	1789190	prepilin peptidase dependent protein A	1672	ORF
2827	b2827	thyA	2962383	2963177	-	265	1789191	thymidylate synthetase	1673	ORF
2828	b2828	lgt	2963184	2964059	-	292	1789192	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase; a major membrane phospholipid	1673	ORF
2829	b2829	ptsP	2964210	2966456	-	749	1789193	PTS system, enzyme I, transcriptional regulator (with NPR and NTR proteins)	1674	ORF
2830	b2830	ygdP	2966469	2966999	-	177	1789194	putative invasion protein	1675	ORF
2831	b2831	mutH	2967684	2968373	+	230	1789196	methyl-directed mismatch repair	1676	ORF
2832	b2832	b2832	2968442	2969155	+	238	1789197	putative transport protein	1677	ORF
2833	b2833	b2833	2969293	2969511	+	73	1789198	orf, hypothetical protein	1678	ORF
2834	b2834	b2834	2969619	2970659	+	347	1789199	orf, hypothetical protein	1679	ORF
2835	b2835	ygeD	2970691	2971884	-	398	1789200	putative resistance proteins	1680	ORF
2836	b2836	aas	2971877	2974036	-	720	1789201	2-acyl-glycerophospho-ethanolamine acyltransferase; acyl-acyl-carrier protein synthetase	1680	ORF
2837	b2837	galR	2974621	2975652	+	344	1789202	repressor of galETK operon	1681	ORF
2838	b2838	lysA	2975659	2976921	-	421	1789203	diaminopimelate decarboxylase	1682	ORF
2839	b2839	lysR	2977043	2977978	+	312	1789204	positive regulator for lys	1683	ORF
2840	b2840	ygeA	2977965	2978657	-	231	1789205	putative resistance proteins	1684	ORF
2841	b2841	araE	2978786	2980204	-	473	1789207	low-affinity L-arabinose transport system proton symport protein	1685	ORF
2842	b2842	kduD	2980519	2981280	-	254	1789208	2-deoxy-D-gluconate 3-dehydrogenase	1686	ORF
2843	b2843	kduI	2981310	2982146	-	279	1789209	homolog of pectin degrading enzyme 5-keto 4-deoxyuronate isomerase	1686	ORF
2844	b2844	yqeF	2982433	2983617	-	395	1789210	putative acyltransferase	1687	ORF
2845	b2845	b2845	2983869	2985098	+	410	1789211	putative transporter protein	1688	ORF
2846	b2846	yqeH	2985498	2986190	+	231	1789212	orf, hypothetical protein	1689	ORF
2847	b2847	yqeI	2986524	2987333	+	270	1789213	putative sensory transducer	1690	ORF
2848	b2848	yqeJ	2987314	2987808	+	165	2367166	orf, hypothetical protein	1690	ORF
2849	b2849	yqeK	2987957	2988394	-	146	2367167	orf, hypothetical protein	1691	ORF
2850	b2850	ygeF	2988576	2989022	+	149	2367169	orf, hypothetical protein	1692	ORF
2851	b2851	ygeG	2989290	2989781	+	164	1789215	orf, hypothetical protein	1693	ORF
2852	b2852	ygeH	2990116	2991492	+	459	1789216	putative invasion protein	1694	ORF
2853	b2853	b2853	2991660	2991878	+	73	1789217	orf, hypothetical protein	1695	ORF
2854	b2854	b2854	2992021	2992437	+	139	1789218	orf, hypothetical protein	1696	ORF
2855	b2855	ygeK	2992482	2992928	-	149	1789219	putative 2-component transcriptional regulator	1697	ORF
2856	b2856	b2856	2992959	2993114	-	52	1789220	orf, hypothetical protein	1697	ORF
2857	b2857	b2857	2993336	2993767	-	144	1789221	orf, hypothetical protein	1698	ORF
2858	b2858	b2858	2993770	2993991	-	74	1789222	orf, hypothetical protein	1698	ORF
2859	b2859	b2859	2993984	2994409	-	142	1789223	orf, hypothetical protein	1698	ORF
2860	b2860	yi22_4	2994394	2995299	-	302	1789224	IS2 hypothetical protein	1698	ORF
2861	b2861	yi21_4	2995257	2995622	-	122	1789225	IS2 hypothetical protein	1698	ORF
2862	b2862	b2862	2995711	2996010	-	100	1789226	orf, hypothetical protein	1699	ORF
2863	b2863	b2863	2996056	2996892	-	279	1789227	orf, hypothetical protein	1699	ORF
2864	b2864	glyU	2997006	2997079	-	0	0	tRNA-Gly	0	tRNA
2865	b2865	b2865	2997158	2997937	-	260	1789228	putative lipoprotein	1700	ORF
2866	b2866	b2866	2998367	3000625	+	753	1789230	orf, hypothetical protein	1701	ORF
2867	b2867	ygeT	3000636	3001514	+	293	1789231	putative dehydrogenase	1701	ORF
2868	b2868	b2868	3001511	3001990	+	160	1789232	putative dehydrogenase	1701	ORF
2869	b2869	ygeV	3002030	3003808	-	593	1789233	putative transcriptional regulator	1702	ORF
2870	b2870	ygeW	3004356	3005447	+	364	1789234	putative carbamoyl transferase	1703	ORF
2871	b2871	ygeX	3005531	3006727	+	399	1789235	putative dehydratase	1704	ORF
2872	b2872	ygeY	3006785	3007996	+	404	1789236	putative deacetylase	1705	ORF
2873	b2873	b2873	3008037	3009434	+	466	1789237	orf, hypothetical protein	1705	ORF
2874	b2874	yqeA	3009482	3010414	+	311	1789238	putative kinase	1705	ORF
2875	b2875	b2875	3010635	3012260	-	542	1789240	putative synthases	1706	ORF
2876	b2876	b2876	3012308	3013015	-	236	1789241	orf, hypothetical protein	1706	ORF
2877	b2877	ygfJ	3013181	3013759	+	193	1789242	orf, hypothetical protein	1707	ORF
2878	b2878	b2878	3014081	3017179	+	1033	1789243	putative oxidoreductase, Fe-S subunit	1708	ORF
2879	b2879	ssnA	3017116	3018510	+	465	1789244	Functions in regulating cell viability upon entry into stationary phase	1708	ORF
2880	b2880	b2880	3018561	3019340	+	260	1789245	orf, hypothetical protein	1709	ORF
2881	b2881	b2881	3019337	3022207	+	957	1789246	putative dehydrogenase	1709	ORF
2882	b2882	ygfO	3022315	3023772	+	486	1789248	putative transport protein	1710	ORF
2883	b2883	ygfP	3023787	3025106	+	440	1789249	orf, hypothetical protein	1710	ORF
2884	b2884	ygfQ	3025142	3025711	+	190	1789250	orf, hypothetical protein	1710	ORF
2885	b2885	ygfR	3025678	3026508	+	277	1789251	putative oxidoreductase	1710	ORF
2886	b2886	ygfS	3026544	3027035	-	164	1789252	putative oxidoreductase, Fe-S subunit	1711	ORF
2887	b2887	ygfT	3027032	3028966	-	645	1789253	putative oxidoreductase, Fe-S subunit	1711	ORF
2888	b2888	ygfU	3029318	3030835	+	506	1789254	putative permease	1712	ORF
2889	b2889	idi	3031085	3031633	+	183	1789255	Isopentenyl diphosphate isomerase	1713	ORF
2890	b2890	lysS	3031677	3033194	-	506	1789256	lysine tRNA synthetase, constitutive; suppressor of ColE1 mutation in primer RNA	1714	ORF
2891	b2891	prfB	3033204	3034302	-	366	2367172	peptide chain release factor RF-2	0	ORF
2892	b2892	recJ	3034393	3036126	-	578	1789259	ssDNA exonuclease, 5' --> 3' specific	1715	ORF
2893	b2893	dsbC	3036132	3036842	-	237	1789260	protein disulfide isomerase II	1715	ORF
2894	b2894	xerD	3036867	3037763	-	299	1789261	site-specific recombinase	1715	ORF
2895	b2895	fldB	3037875	3038396	+	174	1789262	flavodoxin 2	1716	ORF
2896	b2896	b2896	3038436	3038843	-	136	1789263	orf, hypothetical protein	1717	ORF
2897	b2897	ygfY	3038824	3039090	-	89	1789264	orf, hypothetical protein	1717	ORF
2898	b2898	ygfZ	3039333	3040313	+	327	1789265	orf, hypothetical protein	1718	ORF
2899	b2899	b2899	3040509	3041168	-	220	1789266	putative oxidoreductase	1719	ORF
2900	b2900	yqfB	3041332	3041643	-	104	1789267	orf, hypothetical protein	1720	ORF
2901	b2901	bglA	3041682	3043121	+	480	2367174	6-phospho-beta-glucosidase A; cryptic	1721	ORF
2902	b2902	ygfF	3043178	3043921	-	248	2367175	putative oxidoreductase	1722	ORF
2903	b2903	gcvP	3044188	3047061	-	958	1789269	glycine decarboxylase, P protein of glycine cleavage system	1723	ORF
2904	b2904	gcvH	3047180	3047569	-	130	1789271	in glycine cleavage complex, carrier of aminomethyl moiety via covalently bound lipoyl cofactor	1723	ORF
2905	b2905	gcvT	3047593	3048687	-	365	1789272	aminomethyltransferase (T protein; tetrahydrofolate-dependent) of glycine cleavage system	1723	ORF
2906	b2906	visC	3049135	3050337	-	401	1789273	orf, hypothetical protein	1724	ORF
2907	b2907	ubiH	3050360	3051538	-	393	1789274	2-octaprenyl-6-methoxyphenol--> 2-octaprenyl-6-methoxy-1, 4-benzoquinone	1724	ORF
2908	b2908	pepP	3051535	3052860	-	442	1789275	proline aminopeptidase P II	1724	ORF
2909	b2909	ygfB	3052886	3053470	-	195	1789276	orf, hypothetical protein	1724	ORF
2910	b2910	ygfE	3053632	3053961	+	110	1789277	orf, hypothetical protein	1725	ORF
2911	b2911	ssrS	3054003	3054185	+	0	0	 	0	RNA
2912	b2912	ygfA	3054261	3054809	+	183	1789278	putative ligase	1726	ORF
2913	b2913	serA	3055198	3056430	-	411	1789279	D-3-phosphoglycerate dehydrogenase	1727	ORF
2914	b2914	rpiA	3056686	3057345	-	220	1789280	ribosephosphate isomerase, constitutive	1728	ORF
2915	b2915	yqfE	3057401	3057631	-	77	1789281	orf, hypothetical protein	1729	ORF
2916	b2916	iciA	3057773	3058666	+	298	1789283	replication initiation inhibitor, binds to 13-mers at oriC	1730	ORF
2917	b2917	sbm	3058870	3061014	+	715	1789284	methylmalonyl-CoA mutase (MCM)	1731	ORF
2918	b2918	argK	3061007	3062002	+	332	1789285	Arginine transport ATPase	1731	ORF
2919	b2919	ygfG	3061971	3062798	+	276	1789286	putative enzyme	1731	ORF
2920	b2920	ygfH	3062822	3064300	+	493	1789287	putative coenzyme A transferase	1731	ORF
2921	b2921	ygfI	3064297	3065208	-	304	1789288	putative transcriptional regulator LYSR-type	1732	ORF
2922	b2922	yggE	3065360	3066100	-	247	1789289	putative actin	1733	ORF
2923	b2923	yggA	3066193	3066828	-	212	1789290	orf, hypothetical protein	1734	ORF
2924	b2924	yggB	3066967	3067827	-	287	1789291	Component of the MscS mechanosensitive channel	1735	ORF
2925	b2925	fba	3068185	3069264	-	360	1789293	fructose-bisphosphate aldolase, class II	1736	ORF
2926	b2926	pgk	3069479	3070642	-	388	1789294	phosphoglycerate kinase	1736	ORF
2927	b2927	epd	3070692	3071711	-	340	1789295	D-erythrose 4-phosphate dehydrogenase	1736	ORF
2928	b2928	yggC	3071996	3072709	-	238	1789296	putative kinase	1737	ORF
2929	b2929	yggD	3072706	3073215	-	170	1789297	putative transcriptional regulator	1737	ORF
2930	b2930	yggF	3073237	3074202	-	322	1789298	orf, hypothetical protein	1737	ORF
2931	b2931	b2931	3074199	3075188	-	330	1789299	putative oxidoreductase	1737	ORF
2932	b2932	yggP	3075119	3075475	-	119	1789300	orf, hypothetical protein	1737	ORF
2933	b2933	cmtA	3075490	3076878	-	463	1789301	PTS system, mannitol-specific enzyme II component, cryptic	1737	ORF
2934	b2934	cmtB	3076906	3077349	-	148	1789302	PTS system, mannitol-specific enzyme II component, cryptic	1737	ORF
2935	b2935	tktA	3077663	3079654	-	664	2367177	transketolase 1 isozyme	1738	ORF
2936	b2936	yggG	3079806	3080690	+	295	1789305	orf, hypothetical protein	1739	ORF
2937	b2937	speB	3080896	3081816	-	307	1789306	agmatinase	1740	ORF
2938	b2938	speA	3081954	3083930	-	659	1789307	biosynthetic arginine decarboxylase	1741	ORF
2939	b2939	yqgB	3083939	3084085	-	49	1789308	orf, hypothetical protein	1742	ORF
2940	b2940	yqgC	3084206	3084421	+	72	1789309	orf, hypothetical protein	1743	ORF
2941	b2941	yqgD	3084418	3084669	-	84	1789310	orf, hypothetical protein	1744	ORF
2942	b2942	metK	3084725	3085879	+	385	1789311	methionine adenosyltransferase 1 (AdoMet synthetase); methyl and propylamine donor, corepressor of met genes	1745	ORF
2943	b2943	galP	3086303	3087697	+	465	1789312	galactose-proton symport of transport system	1746	ORF
2944	b2944	sprT	3087774	3088271	+	166	1789313	orf, hypothetical protein	1747	ORF
2945	b2945	endA	3088366	3089073	+	236	1789314	DNA-specific endonuclease I	1748	ORF
2946	b2946	yggJ	3089126	3089884	+	253	1789315	orf, hypothetical protein	1749	ORF
2947	b2947	gshB	3089897	3090847	+	317	1789316	glutathione synthetase	1749	ORF
2948	b2948	yqgE	3090884	3091519	+	212	1789317	orf, hypothetical protein	1749	ORF
2949	b2949	yqgF	3091519	3091935	+	139	1789318	orf, hypothetical protein	1749	ORF
2950	b2950	yggR	3092119	3093144	-	342	1789320	putative protein transport	1750	ORF
2951	b2951	yggS	3093117	3093821	+	235	1789321	orf, hypothetical protein	1751	ORF
2952	b2952	yggT	3093839	3094405	+	189	1789322	putative resistance protein	1751	ORF
2953	b2953	yggU	3094390	3094692	+	101	1789323	orf, hypothetical protein	1751	ORF
2954	b2954	yggV	3094700	3095293	+	198	1789324	putative ribosomal protein	1751	ORF
2955	b2955	yggW	3095286	3096422	+	379	1789325	putative oxidase	1751	ORF
2956	b2956	yggM	3096577	3097584	-	336	1789326	putative alpha helix chain	1752	ORF
2957	b2957	ansB	3097701	3098747	-	349	1789327	periplasmic L-asparaginase II	1753	ORF
2958	b2958	yggN	3098923	3099642	-	240	1789328	orf, hypothetical protein	1754	ORF
2959	b2959	yggL	3099825	3100181	-	119	1789329	orf, hypothetical protein	1755	ORF
2960	b2960	yggH	3100151	3100870	-	240	1789330	orf, hypothetical protein	1755	ORF
2961	b2961	mutY	3101031	3102083	+	351	1789331	adenine glycosylase; G.C --> T.A transversions	1756	ORF
2962	b2962	yggX	3102111	3102386	+	92	1789332	orf, hypothetical protein	1756	ORF
2963	b2963	mltC	3102448	3103530	+	361	2367180	membrane-bound lytic murein transglycosylase C	1757	ORF
